date,add,district,lng,lat,is14New
2022-04-11,青浦区外青松公路6999弄,青浦,121.127342,31.13986,1
2022-04-11,青浦区香大路1459号,青浦,121.094281,31.208879,1
2022-04-11,青浦区诸光路1111号,青浦,121.304796,31.178816,1
2022-04-11,青浦区诸光路489号,青浦,121.31367,31.16586,1
2022-04-11,青浦区诸陆西路1693号,青浦,121.247159,31.174071,1
2022-04-11,青浦区诸陆西路1707号,青浦,121.246875,31.174098,1
2022-04-11,青浦区诸路西路1737弄,青浦,121.246107,31.174687,1
2022-04-11,奉贤区分水墩村,奉贤,121.662349,30.951631,1
2022-04-11,奉贤区青村镇人民路445弄,奉贤,121.580513,30.927495,1
2022-04-11,奉贤区申隆二村,奉贤,121.561432,30.888297,1
2022-04-11,奉贤区新塘村,奉贤,121.476593,30.874495,1
2022-04-11,奉贤区沿浦路200号,奉贤,121.424193,30.990447,1
2022-04-11,奉贤区庄良路646号,奉贤,121.3977,30.890409,1
2022-04-11,崇明区四滧村,崇明,121.656966,31.526407,1
2022-04-11,崇明区裕安路91号,崇明,121.832822,31.527514,1
2022-04-11,崇明区陈彷公路91号,崇明,121.807477,31.498336,1
2022-04-11,崇明区合作路851弄,崇明,121.777614,31.349239,1
2022-04-12,浦东新区白杨路1155弄,浦东新,121.560286,31.190965,1
2022-04-12,浦东新区北艾路1130弄,浦东新,121.533816,31.185196,1
2022-04-12,浦东新区北蔡三村,浦东新,121.519741,31.222691,1
2022-04-12,浦东新区北万家宅,浦东新,121.668483,31.263034,1
2022-04-12,浦东新区北中路247弄,浦东新,121.556707,31.184442,1
2022-04-12,浦东新区彩云路220弄,浦东新,121.814583,30.898857,1
2022-04-12,浦东新区柴场村工地生活区,浦东新,121.516537,31.22275,1
2022-04-12,浦东新区长路村,浦东新,121.7806,31.072718,1
2022-04-12,浦东新区长元村长元宅,浦东新,121.645624,31.166448,1
2022-04-12,浦东新区晨晖路377弄,浦东新,121.588929,31.199328,1
2022-04-12,浦东新区成山路1339号,浦东新,121.535677,31.178967,1
2022-04-12,浦东新区成山路143号,浦东新,121.491121,31.171252,1
2022-04-12,浦东新区成一村,浦东新,121.835912,31.061985,1
2022-04-12,浦东新区城东路282弄,浦东新,121.761369,31.050189,1
2022-04-12,浦东新区城南路356弄,浦东新,121.703724,31.192756,1
2022-04-12,浦东新区川北公路2999号,浦东新,121.612097,31.20522,1
2022-04-12,浦东新区川南奉公路5053号,浦东新,121.757451,31.114394,1
2022-04-12,浦东新区川周公路3083号,浦东新,121.607107,31.138313,1
2022-04-12,浦东新区大洪村徐家宅,浦东新,121.736885,31.192227,1
2022-04-12,浦东新区大桥村,浦东新,121.7145,30.95901,1
2022-04-12,浦东新区大同路118号,浦东新,121.579141,31.347173,1
2022-04-12,浦东新区灯塔村陆蔡家宅,浦东新,121.660884,31.314733,1
2022-04-12,浦东新区邓三村石家宅,浦东新,121.69292,31.204219,1
2022-04-12,浦东新区邓一村邬家宅,浦东新,121.751051,31.136034,1
2022-04-12,浦东新区荻山村安南队王家圈,浦东新,121.538532,31.13363,1
2022-04-12,浦东新区东方路1888弄,浦东新,121.520821,31.200041,1
2022-04-12,浦东新区东高路26弄,浦东新,121.576827,31.287616,1
2022-04-12,浦东新区东靖路374弄,浦东新,121.580453,31.290543,1
2022-04-12,浦东新区东门路500弄,浦东新,121.769155,31.044846,1
2022-04-12,浦东新区东明路511弄,浦东新,121.510529,31.180538,1
2022-04-12,浦东新区东钟文宅,浦东新,121.645601,31.318344,1
2022-04-12,浦东新区福山路651弄,浦东新,121.52701,31.233665,1
2022-04-12,浦东新区高东新路115弄,浦东新,121.617442,31.331821,1
2022-04-12,浦东新区高科中路2947弄,浦东新,121.643402,31.207004,1
2022-04-12,浦东新区拱极路3058弄,浦东新,121.759904,31.054535,1
2022-04-12,浦东新区关岳路39弄,浦东新,121.588478,31.120247,1
2022-04-12,浦东新区光明路222弄,浦东新,121.616326,31.33214,1
2022-04-12,浦东新区国展路1099号工地生活区,浦东新,121.48992,31.18211,1
2022-04-12,浦东新区海桐路61弄,浦东新,121.551055,31.204531,1
2022-04-12,浦东新区海阳路815弄,浦东新,121.500473,31.157999,1
2022-04-12,浦东新区航鹤路89弄,浦东新,121.586706,31.022306,1
2022-04-12,浦东新区横沔江路116弄,浦东新,121.63309,31.179329,1
2022-04-12,浦东新区花园石桥路28弄,浦东新,121.50101,31.233614,1
2022-04-12,浦东新区华鹏路390弄,浦东新,121.523522,31.179085,1
2022-04-12,浦东新区环东中心村四灶姚家宅,浦东新,121.660417,31.194281,1
2022-04-12,浦东新区汇华路2弄,浦东新,121.752541,31.046776,1
2022-04-12,浦东新区惠东路300弄,浦东新,121.770436,31.043746,1
2022-04-12,浦东新区建中路242弄,浦东新,121.61248,31.203074,1
2022-04-12,浦东新区江东路1075弄,浦东新,121.538846,31.3677,1
2022-04-12,浦东新区江耀路123弄,浦东新,121.58369,31.339761,1
2022-04-12,浦东新区金明村,浦东新,121.616305,31.233223,1
2022-04-12,浦东新区竟新村,浦东新,121.813789,31.091528,1
2022-04-12,浦东新区巨野路197弄,浦东新,121.545421,31.242101,1
2022-04-12,浦东新区康桥东路905弄,浦东新,121.622772,31.158797,1
2022-04-12,浦东新区康桥路1298弄,浦东新,121.57457,31.149371,1
2022-04-12,浦东新区科农路99弄,浦东新,121.64303,31.172759,1
2022-04-12,浦东新区兰亭路孙浦路交界口工地生活区,浦东新,121.657078,31.189394,1
2022-04-12,浦东新区劳动新村,浦东新,121.508083,31.122255,1
2022-04-12,浦东新区乐城路32弄,浦东新,121.595496,31.030489,1
2022-04-12,浦东新区丽雅路122号,浦东新,121.683182,31.234975,1
2022-04-12,浦东新区莲安西路35弄,浦东新,121.555256,31.180565,1
2022-04-12,浦东新区莲中路356弄,浦东新,121.557865,31.179028,1
2022-04-12,浦东新区林悦路125弄,浦东新,121.492686,31.139683,1
2022-04-12,浦东新区灵岩南路380弄,浦东新,121.496739,31.153408,1
2022-04-12,浦东新区凌河路155号,浦东新,121.596436,31.27655,1
2022-04-12,浦东新区凌路村,浦东新,121.781216,31.098631,1
2022-04-12,浦东新区凌桥村毛家浜西,浦东新,121.526473,31.363279,1
2022-04-12,浦东新区凌兆路608弄,浦东新,121.503468,31.143671,1
2022-04-12,浦东新区吕三村三林新村,浦东新,121.641321,31.217068,1
2022-04-12,浦东新区绿林路211号,浦东新,121.549208,31.171437,1
2022-04-12,浦东新区苗圃路219号,浦东新,121.546199,31.24177,1
2022-04-12,浦东新区苗桥路445号,浦东新,121.628234,31.127102,1
2022-04-12,浦东新区暮二村顾家宅,浦东新,121.666963,31.220387,1
2022-04-12,浦东新区南泐村,浦东新,121.787062,30.914004,1
2022-04-12,浦东新区泥城路9弄,浦东新,121.830636,30.903417,1
2022-04-12,浦东新区浦三路724弄,浦东新,121.517805,31.18561,1
2022-04-12,浦东新区浦三路秀浦路交界口工地生活区,浦东新,121.55024,31.123888,1
2022-04-12,浦东新区钱仓路399号,浦东新,121.521701,31.23902,1
2022-04-12,浦东新区勤政路88弄,浦东新,121.626046,31.170364,1
2022-04-12,浦东新区青三村二村宅,浦东新,121.695185,31.197141,1
2022-04-12,浦东新区清溪路80弄,浦东新,121.576391,31.344452,1
2022-04-12,浦东新区秋岚路251弄,浦东新,121.593407,31.328719,1
2022-04-12,浦东新区人民东路580号,浦东新,121.779364,31.049364,1
2022-04-12,浦东新区三吉村,浦东新,121.72497,31.108312,1
2022-04-12,浦东新区三林村镇前队洪家新宅,浦东新,121.498,31.133309,1
2022-04-12,浦东新区三林路165号,浦东新,121.494973,31.136931,1
2022-04-12,浦东新区三林镇红旗村,浦东新,121.502552,31.130368,1
2022-04-12,浦东新区商城路930号,浦东新,121.522865,31.23246,1
2022-04-12,浦东新区申江路轲桥路交界口工地生活区,浦东新,121.625333,31.285286,1
2022-04-12,浦东新区申江南路5550号,浦东新,121.645799,31.066098,1
2022-04-12,浦东新区檀香村,浦东新,121.601815,31.005403,1
2022-04-12,浦东新区唐四村孙家老宅,浦东新,121.662918,31.219067,1
2022-04-12,浦东新区万一村,浦东新,121.823488,30.954193,1
2022-04-12,浦东新区文化路26弄,浦东新,121.752583,31.052264,1
2022-04-12,浦东新区西林村洪家队洪家新宅,浦东新,121.497626,31.133457,1
2022-04-12,浦东新区西林村圈门队王家沙,浦东新,121.492947,31.136591,1
2022-04-12,浦东新区西林村圈门队西林街,浦东新,121.496858,31.134131,1
2022-04-12,浦东新区西泥路153弄,浦东新,121.702701,31.198219,1
2022-04-12,浦东新区先锋村杨树园,浦东新,121.63268,31.305875,1
2022-04-12,浦东新区新德路361号,浦东新,121.697959,31.197304,1
2022-04-12,浦东新区新光村杨家圈,浦东新,121.659986,31.255213,1
2022-04-12,浦东新区新庙村,浦东新,121.739792,31.169068,1
2022-04-12,浦东新区新园路32弄,浦东新,121.629169,31.318872,1
2022-04-12,浦东新区新园路50弄,浦东新,121.629459,31.318249,1
2022-04-12,浦东新区星火村陆家村宅,浦东新,121.701703,31.254059,1
2022-04-12,浦东新区行南路1150弄,浦东新,121.581517,31.328555,1
2022-04-12,浦东新区行南路349弄,浦东新,121.586827,31.324912,1
2022-04-12,浦东新区严木桥路198弄,浦东新,121.809547,30.955892,1
2022-04-12,浦东新区一心村顾家宅,浦东新,121.684462,31.235549,1
2022-04-12,浦东新区怡园村,浦东新,121.617579,31.118165,1
2022-04-12,浦东新区益民村老周家宅,浦东新,121.706092,31.215782,1
2022-04-12,浦东新区银山路181号,浦东新,121.580146,31.243896,1
2022-04-12,浦东新区永安村,浦东新,121.742681,31.068803,1
2022-04-12,浦东新区永和村摇桥头,浦东新,121.694534,31.263378,1
2022-04-12,浦东新区友爱村,浦东新,121.765402,31.018506,1
2022-04-12,浦东新区云台路1101弄,浦东新,121.506909,31.165903,1
2022-04-12,浦东新区云台路255弄,浦东新,121.504781,31.174442,1
2022-04-12,浦东新区云雅路555弄,浦东新,121.67859,31.243502,1
2022-04-12,浦东新区枣庄路212弄,浦东新,121.571893,31.257073,1
2022-04-12,浦东新区张杨路1647弄,浦东新,121.540259,31.235941,1
2022-04-12,浦东新区赵高公路950号,浦东新,121.633111,31.307168,1
2022-04-12,浦东新区赵高公路968号,浦东新,121.630501,31.310058,1
2022-04-12,浦东新区振兴东路15弄,浦东新,121.496604,31.162717,1
2022-04-12,浦东新区镇北路银峰路交界口工地生活区,浦东新,121.6885,31.269341,1
2022-04-12,浦东新区周康路78号,浦东新,121.570221,31.112811,1
2022-04-12,浦东新区周浦镇南八灶,浦东新,121.580306,31.111258,1
2022-04-12,浦东新区朱店村,浦东新,121.709946,31.091486,1
2022-04-12,浦东新区紫薇路35弄,浦东新,121.613796,31.200732,1
2022-04-12,浦东新区邹平路成山路交界口工地生活区,浦东新,121.514144,31.173021,1
2022-04-12,黄浦区半淞园路585弄,黄浦,121.494306,31.200528,1
2022-04-12,黄浦区北海路271号,黄浦,121.478226,31.230222,1
2022-04-12,黄浦区成都北路160号,黄浦,121.467871,31.226469,1
2022-04-12,黄浦区重庆北路106-110号,黄浦,121.470471,31.225423,1
2022-04-12,黄浦区重庆南路179弄,黄浦,121.47132,31.215997,1
2022-04-12,黄浦区打浦路90弄,黄浦,121.469911,31.20264,1
2022-04-12,黄浦区大夫坊27号,黄浦,121.496516,31.221047,1
2022-04-12,黄浦区大沽路143号,黄浦,121.471453,31.226336,1
2022-04-12,黄浦区大沽路145号,黄浦,121.471419,31.226318,1
2022-04-12,黄浦区大兴街18号,黄浦,121.488442,31.213393,1
2022-04-12,黄浦区淡水路272号,黄浦,121.473175,31.216252,1
2022-04-12,黄浦区东江阴街118号,黄浦,121.498486,31.213704,1
2022-04-12,黄浦区东台路139号,黄浦,121.481331,31.220042,1
2022-04-12,黄浦区方浜西路39号,黄浦,121.483249,31.22157,1
2022-04-12,黄浦区方浜中路596号,黄浦,121.497079,31.225214,1
2022-04-12,黄浦区方斜路327弄,黄浦,121.483849,31.21566,1
2022-04-12,黄浦区丰记码头街95弄,黄浦,121.504345,31.209967,1
2022-04-12,黄浦区复兴东路519弄,黄浦,121.495094,31.222409,1
2022-04-12,黄浦区复兴中路508号,黄浦,121.471718,31.215641,1
2022-04-12,黄浦区牯岭路131号,黄浦,121.471421,31.236008,1
2022-04-12,黄浦区光启路131号,黄浦,121.494482,31.223636,1
2022-04-12,黄浦区广东路548号,黄浦,121.480984,31.232125,1
2022-04-12,黄浦区广东路562号,黄浦,121.480725,31.231867,1
2022-04-12,黄浦区广东路580号,黄浦,121.48054,31.231897,1
2022-04-12,黄浦区广东路632号,黄浦,121.479583,31.231349,1
2022-04-12,黄浦区贵州路208号,黄浦,121.475784,31.237589,1
2022-04-12,黄浦区海口路29号,黄浦,121.481023,31.231525,1
2022-04-12,黄浦区海南西弄64号,黄浦,121.496893,31.210916,1
2022-04-12,黄浦区河南中路505号,黄浦,121.48409,31.238921,1
2022-04-12,黄浦区黄河路117号,黄浦,121.470424,31.234943,1
2022-04-12,黄浦区黄河路155号,黄浦,121.470056,31.235621,1
2022-04-12,黄浦区黄河路213号,黄浦,121.469591,31.236451,1
2022-04-12,黄浦区黄河路227号,黄浦,121.469608,31.236576,1
2022-04-12,黄浦区徽宁路511弄,黄浦,121.487786,31.209324,1
2022-04-12,黄浦区建国西路112号,黄浦,121.465136,31.207874,1
2022-04-12,黄浦区建国西路130弄,黄浦,121.464595,31.208799,1
2022-04-12,黄浦区江滨路99号,黄浦,121.473232,31.191705,1
2022-04-12,黄浦区江阴路108号,黄浦,121.468492,31.229611,1
2022-04-12,黄浦区江阴路152号,黄浦,121.467792,31.229451,1
2022-04-12,黄浦区江阴路157号,黄浦,121.467664,31.229272,1
2022-04-12,黄浦区金陵东路87号,黄浦,121.490184,31.23111,1
2022-04-12,黄浦区进贤路124号,黄浦,121.459933,31.221716,1
2022-04-12,黄浦区九江路600号,黄浦,121.478072,31.234558,1
2022-04-12,黄浦区局门后路27号,黄浦,121.48072,31.208693,1
2022-04-12,黄浦区丽园路883号,黄浦,121.475322,31.206614,1
2022-04-12,黄浦区灵济街50号,黄浦,121.495207,31.221302,1
2022-04-12,黄浦区灵济街52号,黄浦,121.495205,31.221284,1
2022-04-12,黄浦区陆家浜路804弄4号,黄浦,121.493304,31.212306,1
2022-04-12,黄浦区马当路446号,黄浦,121.47497,31.213869,1
2022-04-12,黄浦区蒙自路212号,黄浦,121.477695,31.205701,1
2022-04-12,黄浦区蒙自路379号,黄浦,121.479314,31.20311,1
2022-04-12,黄浦区面筋弄48号,黄浦,121.498006,31.220703,1
2022-04-12,黄浦区面筋弄62号,黄浦,121.497823,31.220767,1
2022-04-12,黄浦区苗江路678号,黄浦,121.494657,31.196417,1
2022-04-12,黄浦区南昌路152号,黄浦,121.467407,31.218739,1
2022-04-12,黄浦区南昌路75号,黄浦,121.465533,31.217819,1
2022-04-12,黄浦区南车站路1号,黄浦,121.49042,31.211861,1
2022-04-12,黄浦区南车站路52号,黄浦,121.490024,31.211366,1
2022-04-12,黄浦区南京西路487号,黄浦,121.467643,31.230787,1
2022-04-12,黄浦区南塘浜路115号,黄浦,121.472961,31.203561,1
2022-04-12,黄浦区宁波路383号,黄浦,121.480179,31.238171,1
2022-04-12,黄浦区宁波路514号,黄浦,121.477829,31.237133,1
2022-04-12,黄浦区宁波路540号,黄浦,121.477273,31.236946,1
2022-04-12,黄浦区宁波路567号,黄浦,121.476824,31.236709,1
2022-04-12,黄浦区牛庄路731弄,黄浦,121.476231,31.237167,1
2022-04-12,黄浦区牌楼路25号,黄浦,121.486279,31.214202,1
2022-04-12,黄浦区牌楼路31弄,黄浦,121.486535,31.213926,1
2022-04-12,黄浦区蓬莱路388弄,黄浦,121.488172,31.215866,1
2022-04-12,黄浦区平望街26号,黄浦,121.479323,31.231782,1
2022-04-12,黄浦区平望街7号,黄浦,121.479177,31.231529,1
2022-04-12,黄浦区普育东路71弄10号,黄浦,121.496876,31.210661,1
2022-04-12,黄浦区青岛路59号,黄浦,121.468166,31.237186,1
2022-04-12,黄浦区青岛路77号,黄浦,121.467856,31.237155,1
2022-04-12,黄浦区瞿溪路33号,黄浦,121.496387,31.207202,1
2022-04-12,黄浦区瞿溪路566号,黄浦,121.485906,31.201511,1
2022-04-12,黄浦区人民路839号,黄浦,121.484687,31.227578,1
2022-04-12,黄浦区瑞金二路330号,黄浦,121.466727,31.207278,1
2022-04-12,黄浦区山海关路176号,黄浦,121.465603,31.236989,1
2022-04-12,黄浦区尚文路161号,黄浦,121.491059,31.215643,1
2022-04-12,黄浦区天津路268号,黄浦,121.480977,31.237542,1
2022-04-12,黄浦区天津路508号,黄浦,121.477186,31.236159,1
2022-04-12,黄浦区天津路532号,黄浦,121.476517,31.236009,1
2022-04-12,黄浦区五里桥路266号,黄浦,121.479241,31.203186,1
2022-04-12,黄浦区西藏南路1739弄,黄浦,121.49177,31.199208,1
2022-04-12,黄浦区西藏南路390号,黄浦,121.481782,31.220355,1
2022-04-12,黄浦区斜土东路265弄,黄浦,121.486555,31.207836,1
2022-04-12,黄浦区斜土路501弄,黄浦,121.476725,31.203877,1
2022-04-12,黄浦区新昌路328弄,黄浦,121.467927,31.236331,1
2022-04-12,黄浦区新昌路338号,黄浦,121.467875,31.236555,1
2022-04-12,黄浦区新昌路362号,黄浦,121.46775,31.23682,1
2022-04-12,黄浦区新闸路276号,黄浦,121.467894,31.23932,1
2022-04-12,黄浦区兴安路141弄,黄浦,121.470785,31.220986,1
2022-04-12,黄浦区兴安路163弄,黄浦,121.470255,31.220748,1
2022-04-12,黄浦区徐家汇路177号,黄浦,121.477102,31.209116,1
2022-04-12,黄浦区徐家汇路536号,黄浦,121.471086,31.206622,1
2022-04-12,黄浦区学院路104号,黄浦,121.495327,31.223104,1
2022-04-12,黄浦区巡道街37弄,黄浦,121.497755,31.220425,1
2022-04-12,黄浦区巡道街51号,黄浦,121.497517,31.220122,1
2022-04-12,黄浦区巡道街6号,黄浦,121.497077,31.219141,1
2022-04-12,黄浦区迎勋北路101号,黄浦,121.490718,31.216239,1
2022-04-12,黄浦区永年路146号,黄浦,121.47874,31.21211,1
2022-04-12,黄浦区长乐路47弄,黄浦,121.4691,31.22217,1
2022-04-12,黄浦区昭通路59号,黄浦,121.484952,31.233798,1
2022-04-12,黄浦区浙江中路128弄,黄浦,121.480074,31.232212,1
2022-04-12,黄浦区浙江中路145号,黄浦,121.479649,31.232246,1
2022-04-12,黄浦区浙江中路188弄,黄浦,121.477282,31.233576,1
2022-04-12,黄浦区浙江中路215弄,黄浦,121.479672,31.232543,1
2022-04-12,黄浦区浙江中路433号,黄浦,121.477523,31.236669,1
2022-04-12,黄浦区浙江中路443号,黄浦,121.479316,31.23583,1
2022-04-12,黄浦区制造局路749弄,黄浦,121.485783,31.200448,1
2022-04-12,黄浦区中华路1148弄,黄浦,121.487583,31.21531,1
2022-04-12,黄浦区中山南一路246弄,黄浦,121.487316,31.200483,1
2022-04-12,黄浦区紫霞路151号,黄浦,121.501073,31.218642,1
2022-04-12,静安区安远路1号,静安,121.449808,31.242613,1
2022-04-12,静安区宝昌路247号,静安,121.476279,31.257015,1
2022-04-12,静安区宝山路581号,静安,121.478249,31.259047,1
2022-04-12,静安区宝源路223号,静安,121.480205,31.256556,1
2022-04-12,静安区昌化路509弄,静安,121.449412,31.239425,1
2022-04-12,静安区长安路1088号,静安,121.450807,31.246763,1
2022-04-12,静安区长安路386号,静安,121.454012,31.242037,1
2022-04-12,静安区长安路480弄,静安,121.456689,31.239975,1
2022-04-12,静安区常德路1393弄,静安,121.432247,31.241964,1
2022-04-12,静安区常德路420号,静安,121.446956,31.228346,1
2022-04-12,静安区常德路422号,静安,121.446941,31.228373,1
2022-04-12,静安区常熟路113弄,静安,121.44912,31.217057,1
2022-04-12,静安区长乐路660弄,静安,121.45387,31.21894,1
2022-04-12,静安区长乐路672弄,静安,121.452993,31.218553,1
2022-04-12,静安区长乐路682弄,静安,121.453314,31.218264,1
2022-04-12,静安区成都北路503弄,静安,121.466126,31.232079,1
2022-04-12,静安区成都北路979弄,静安,121.463343,31.239168,1
2022-04-12,静安区福建北路257号,静安,121.477053,31.244871,1
2022-04-12,静安区富民路182弄,静安,121.451269,31.218415,1
2022-04-12,静安区高平路88号,静安,121.43162,31.277899,1
2022-04-12,静安区共和新路1209号,静安,121.460734,31.262255,1
2022-04-12,静安区共和新路1500号,静安,121.457719,31.267441,1
2022-04-12,静安区共和新路1524号,静安,121.457714,31.267534,1
2022-04-12,静安区共和新路938号,静安,121.462006,31.259117,1
2022-04-12,静安区光复路875号,静安,121.457441,31.238765,1
2022-04-12,静安区光复路921号,静安,121.456389,31.239339,1
2022-04-12,静安区广中西路666号,静安,121.43815,31.27529,1
2022-04-12,静安区河南北路461号,静安,121.479671,31.249327,1
2022-04-12,静安区恒丰路500号,静安,121.453471,31.244725,1
2022-04-12,静安区恒通东路99弄,静安,121.44942,31.282996,1
2022-04-12,静安区华山路421弄,静安,121.445179,31.21669,1
2022-04-12,静安区华山路688号,静安,121.439026,31.21592,1
2022-04-12,静安区会文路136号,静安,121.472151,31.253702,1
2022-04-12,静安区会文路201弄,静安,121.47102,31.253472,1
2022-04-12,静安区江场西路1717号,静安,121.41928,31.29309,1
2022-04-12,静安区江宁路363弄,静安,121.452138,31.233512,1
2022-04-12,静安区江宁路702弄,静安,121.449295,31.238007,1
2022-04-12,静安区江宁路732号,静安,121.448864,31.238499,1
2022-04-12,静安区交城路386弄,静安,121.424925,31.292999,1
2022-04-12,静安区胶州路588号,静安,121.441628,31.233668,1
2022-04-12,静安区胶州路687号,静安,121.439841,31.234863,1
2022-04-12,静安区巨鹿路165号,静安,121.4653,31.222841,1
2022-04-12,静安区康定路1268弄,静安,121.432257,31.230404,1
2022-04-12,静安区康定路1299弄,静安,121.433338,31.228909,1
2022-04-12,静安区康定路281号,静安,121.45106,31.235009,1
2022-04-12,静安区康定路779号,静安,121.442153,31.231532,1
2022-04-12,静安区康定路995号,静安,121.438334,31.230873,1
2022-04-12,静安区临汾路1060弄,静安,121.445858,31.310731,1
2022-04-12,静安区临汾路597号,静安,121.455561,31.310256,1
2022-04-12,静安区临汾路808弄,静安,121.451731,31.311673,1
2022-04-12,静安区临汾路849弄,静安,121.45068,31.310613,1
2022-04-12,静安区临汾路894弄,静安,121.451528,31.31249,1
2022-04-12,静安区岭南路270弄,静安,121.456173,31.310096,1
2022-04-12,静安区柳营路719号,静安,121.456045,31.264071,1
2022-04-12,静安区洛川东路320弄,静安,121.464507,31.269091,1
2022-04-12,静安区洛川中路777弄,静安,121.451028,31.266015,1
2022-04-12,静安区茂名北路141弄,静安,121.459893,31.226122,1
2022-04-12,静安区茂名北路149号,静安,121.459966,31.226469,1
2022-04-12,静安区民立路130号,静安,121.456001,31.245167,1
2022-04-12,静安区南山路38号,静安,121.466538,31.256634,1
2022-04-12,静安区南星路520号,静安,121.465679,31.243768,1
2022-04-12,静安区彭浦新村378号,静安,121.454236,31.310683,1
2022-04-12,静安区平顺路790弄,静安,121.452853,31.317227,1
2022-04-12,静安区平顺路834弄,静安,121.453446,31.317114,1
2022-04-12,静安区平型关路56号,静安,121.467463,31.265514,1
2022-04-12,静安区平型关路610号,静安,121.460709,31.273848,1
2022-04-12,静安区平型关路90号,静安,121.467325,31.266108,1
2022-04-12,静安区普善路996号,静安,121.450633,31.267868,1
2022-04-12,静安区七浦路491号,静安,121.476112,31.244819,1
2022-04-12,静安区青云路435弄,静安,121.470749,31.263098,1
2022-04-12,静安区虬江路1168号,静安,121.470399,31.25036,1
2022-04-12,静安区曲阜路66弄,静安,121.473559,31.242696,1
2022-04-12,静安区三泉路23号,静安,121.441337,31.315556,1
2022-04-12,静安区山西北路388弄,静安,121.480068,31.246766,1
2022-04-12,静安区陕西北路127号,静安,121.456086,31.225907,1
2022-04-12,静安区陕西北路49号,静安,121.456496,31.224672,1
2022-04-12,静安区陕西北路698号,静安,121.450128,31.234536,1
2022-04-12,静安区石门二路15弄,静安,121.461607,31.231387,1
2022-04-12,静安区石门二路344弄,静安,121.459946,31.236442,1
2022-04-12,静安区石门一路4号,静安,121.463006,31.224564,1
2022-04-12,静安区泰州路228弄,静安,121.436387,31.231539,1
2022-04-12,静安区塘沽路747弄,静安,121.481379,31.24594,1
2022-04-12,静安区塘沽路828号,静安,121.479744,31.24627,1
2022-04-12,静安区天目西路111号,静安,121.457414,31.246269,1
2022-04-12,静安区天目西路112号,静安,121.454372,31.245826,1
2022-04-12,静安区天目西路218号,静安,121.456573,31.24552,1
2022-04-12,静安区天目中路307号,静安,121.469419,31.24619,1
2022-04-12,静安区万荣路949号,静安,121.443135,31.287063,1
2022-04-12,静安区威海路333号,静安,121.466554,31.228058,1
2022-04-12,静安区威海路644号,静安,121.459283,31.22673,1
2022-04-12,静安区威海路650号,静安,121.459112,31.226686,1
2022-04-12,静安区威海路674号,静安,121.458909,31.226526,1
2022-04-12,静安区威海路910弄,静安,121.454123,31.225139,1
2022-04-12,静安区武定路483号,静安,121.451044,31.234056,1
2022-04-12,静安区武定路989弄,静安,121.443224,31.230039,1
2022-04-12,静安区武宁南路195弄,静安,121.43394,31.228643,1
2022-04-12,静安区武宁南路287号,静安,121.434019,31.229439,1
2022-04-12,静安区西藏北路1009号,静安,121.46711,31.259897,1
2022-04-12,静安区西藏北路1013号,静安,121.466783,31.260133,1
2022-04-12,静安区西藏北路161号,静安,121.471096,31.243076,1
2022-04-12,静安区西藏北路198号,静安,121.472031,31.244016,1
2022-04-12,静安区西藏北路501号,静安,121.469547,31.249158,1
2022-04-12,静安区西康路370弄,静安,121.449385,31.232299,1
2022-04-12,静安区西康路556弄,静安,121.447144,31.234813,1
2022-04-12,静安区襄阳北路47弄,静安,121.454785,31.220092,1
2022-04-12,静安区襄阳北路7号,静安,121.45609,31.216639,1
2022-04-12,静安区新丰路364号,静安,121.442028,31.237971,1
2022-04-12,静安区新疆路465号,静安,121.465904,31.242879,1
2022-04-12,静安区新闸路1340弄,静安,121.450657,31.232042,1
2022-04-12,静安区新闸路714号,静安,121.460825,31.236675,1
2022-04-12,静安区延长中路301号,静安,121.453315,31.271969,1
2022-04-12,静安区延长中路370弄,静安,121.452926,31.269809,1
2022-04-12,静安区永和路1080弄,静安,121.426589,31.287409,1
2022-04-12,静安区余姚路402弄,静安,121.435996,31.235118,1
2022-04-12,静安区余姚路456号,静安,121.434778,31.233392,1
2022-04-12,静安区余姚路465号,静安,121.43568,31.233864,1
2022-04-12,静安区原平路528弄,静安,121.432869,31.28839,1
2022-04-12,静安区原平路860弄,静安,121.428971,31.292614,1
2022-04-12,静安区浙江北路191号,静安,121.475486,31.245061,1
2022-04-12,静安区芷江西路678号,静安,121.455268,31.256381,1
2022-04-12,静安区芷江中路413弄,静安,121.470424,31.259762,1
2022-04-12,静安区中山北路188弄,静安,121.470729,31.26519,1
2022-04-12,静安区中山北路835号,静安,121.457517,31.259956,1
2022-04-12,静安区中兴路1279弄,静安,121.46229,31.25293,1
2022-04-12,静安区中兴路1340弄,静安,121.460968,31.252099,1
2022-04-12,静安区中兴路571弄,静安,121.473364,31.256327,1
2022-04-12,静安区中兴路818号,静安,121.47049,31.253658,1
2022-04-12,徐汇区安福路168号,徐汇,121.444657,31.214507,1
2022-04-12,徐汇区漕宝路111号,徐汇,121.424629,31.167435,1
2022-04-12,徐汇区漕宝路91号,徐汇,121.427344,31.168227,1
2022-04-12,徐汇区漕东路239号,徐汇,121.436913,31.173262,1
2022-04-12,徐汇区船厂路25号,徐汇,121.459144,31.187155,1
2022-04-12,徐汇区定安路55号,徐汇,121.434045,31.158281,1
2022-04-12,徐汇区番禺路655号,徐汇,121.431626,31.197736,1
2022-04-12,徐汇区高安路69弄,徐汇,121.44615,31.20216,1
